Applicant_ID,Annual_Income,Applicant_Age,Work_Experience,Marital_Status,House_Ownership,Vehicle_Ownership(car),Occupation,Residence_City,Residence_State,Years_in_Current_Employment,Years_in_Current_Residence,Loan_Default_Risk
28910,2300039,36,4,single,rented,no,Civil_servant,New_Delhi,Delhi,3,13,0
84717,6881168,36,2,single,rented,no,Computer_operator,Dibrugarh,Assam,2,12,0
92988,4612685,25,19,single,rented,yes,Statistician,Tiruchirappalli[10],Tamil_Nadu,8,11,0
42889,7309813,57,3,single,rented,no,Analyst,Nandyal,Andhra_Pradesh,3,10,0
41821,7855247,47,2,single,rented,no,Technician,Patna,Bihar,2,13,0
70179,8043880,57,12,single,rented,no,Financial_Analyst,Kollam,Kerala,8,10,0
15364,7164386,63,4,single,rented,no,Politician,Tirunelveli,Tamil_Nadu,3,10,0
90986,2986107,21,15,single,rented,no,Consultant,Aurangabad,Maharashtra,8,13,0
71322,5713579,53,14,single,rented,no,Air_traffic_controller,Solapur,Maharashtra,10,11,1
995,6104859,47,12,single,rented,yes,Surgeon,Phagwara,Punjab,12,11,0
20852,6623111,37,9,single,rented,no,Psychologist,Nadiad,Gujarat,9,13,0
86300,9597503,47,13,single,rented,no,Chemical_engineer,Guwahati,Assam,7,10,1
33991,412310,54,3,married,rented,no,Magistrate,Khandwa,Madhya_Pradesh,3,12,0
57498,2229190,21,11,single,rented,no,Official,Rewa,Madhya_Pradesh,9,11,0
62557,1158811,63,16,single,rented,no,Design_Engineer,Tiruchirappalli[10],Tamil_Nadu,5,13,0
72706,2742207,35,9,single,rented,no,Surveyor,Firozabad,Uttar_Pradesh,9,10,0
28704,3417372,35,16,single,rented,no,Dentist,Pudukkottai,Tamil_Nadu,13,10,0
14862,2654218,55,15,single,norent_noown,no,Technology_specialist,Bhilwara,Rajasthan,14,14,0
24786,3727264,30,15,single,owned,no,Civil_engineer,Kirari_Suleman_Nagar,Delhi,10,10,0
96345,1832125,54,13,single,rented,yes,Scientist,Vijayanagaram,Andhra_Pradesh,12,14,0
14301,4055817,39,14,single,rented,no,Drafter,Gurgaon,Haryana,4,14,0
26406,238506,24,3,single,rented,yes,Consultant,Bhiwani,Haryana,3,13,0
77982,9783868,27,20,single,rented,yes,Computer_operator,Kumbakonam,Tamil_Nadu,12,14,0
37898,8645202,65,9,single,owned,no,Technician,Mango,Jharkhand,9,13,0
12815,2256811,77,4,single,rented,yes,Chemical_engineer,Ahmednagar,Maharashtra,4,14,0
52989,3346408,58,7,single,owned,yes,Scientist,Madanapalle,Andhra_Pradesh,3,12,0
68180,7444228,43,16,single,rented,no,Economist,Gangtok,Sikkim,3,13,0
77817,2823506,50,12,single,rented,no,Hotel_Manager,Vijayanagaram,Andhra_Pradesh,12,12,0
61327,1947449,42,8,single,rented,no,Mechanical_engineer,Bihar_Sharif,Bihar,8,11,0
43448,6668606,45,2,single,rented,no,Designer,Giridih,Jharkhand,2,10,0
78193,2264409,48,13,single,rented,no,Engineer,Karimnagar,Telangana,13,13,0
1395,700895,33,0,single,rented,no,Technology_specialist,Surendranagar_Dudhrej,Gujarat,0,13,0
69353,7238876,41,8,single,rented,no,Technology_specialist,Alwar,Rajasthan,8,14,0
30630,3362435,38,16,single,rented,yes,Web_designer,Proddatur,Andhra_Pradesh,3,13,0
5246,2416844,28,18,single,rented,yes,Surgeon,Navi_Mumbai,Maharashtra,13,11,0
67975,7767363,22,16,single,rented,no,Artist,Khammam,Telangana,3,14,0
30344,7695399,49,6,single,rented,yes,Computer_hardware_engineer,Deoghar,Jharkhand,6,11,0
11600,8057748,46,6,single,rented,yes,Geologist,Rajkot,Gujarat,4,11,0
53959,9625415,77,15,married,rented,no,Secretary,Amravati,Maharashtra,9,10,0
94343,1085710,72,12,single,rented,no,Librarian,Kollam,Kerala,9,10,0
14322,4767051,62,14,single,rented,yes,Air_traffic_controller,Jaipur,Rajasthan,13,11,0
50418,6568495,31,5,single,rented,no,Comedian,Danapur,Bihar,5,10,0
41352,8652362,57,3,single,rented,no,Scientist,Nashik,Maharashtra,3,14,0
33869,3535310,29,10,single,rented,no,Analyst,Ajmer,Rajasthan,10,14,0
81138,9775375,62,9,single,rented,no,Consultant,Sambalpur,Odisha,3,12,0
13776,9153316,31,6,single,rented,no,Technical_writer,Gwalior,Madhya_Pradesh,6,12,1
76276,3306281,33,16,single,rented,no,Engineer,Machilipatnam,Andhra_Pradesh,8,12,1
66498,7369543,29,9,single,rented,no,Analyst,Chapra,Bihar,9,10,0
9332,927040,72,0,single,owned,yes,Aviator,Ranchi,Jharkhand,0,13,1
86427,5431918,40,1,single,rented,no,Artist,Amaravati,Andhra_Pradesh,1,14,0
2351,4415868,48,1,single,rented,no,Surgeon,Ballia,Uttar_Pradesh,1,14,0
47750,5265885,75,4,married,rented,no,Surgeon,Surat,Gujarat,4,13,0
61980,7665233,79,10,single,rented,no,Secretary,Erode[17],Tamil_Nadu,3,12,0
21612,6097344,27,16,single,rented,yes,Statistician,Kottayam,Kerala,10,14,0
30831,3466926,54,18,married,norent_noown,no,Technician,Anand,Gujarat,7,12,0
2585,6885928,79,15,married,rented,no,Air_traffic_controller,Madhyamgram,West_Bengal,13,13,0
51072,7727737,41,11,single,rented,no,Civil_servant,Giridih,Jharkhand,3,11,0
43594,5867167,60,14,married,rented,no,Lawyer,Bilaspur,Chhattisgarh,6,12,0
52835,7566712,41,16,single,rented,no,Artist,Kulti,West_Bengal,8,12,0
35511,612912,66,15,single,rented,no,Chef,Kanpur,Uttar_Pradesh,14,12,0
24852,9370159,76,4,single,rented,yes,Surgeon,Jaunpur,Uttar_Pradesh,4,14,0
42928,9864680,68,13,single,rented,yes,Technician,Vijayanagaram,Andhra_Pradesh,12,14,0
6489,9032196,68,11,single,rented,yes,Statistician,Solapur,Maharashtra,11,13,0
46291,3321237,53,20,single,rented,no,Civil_servant,Rajahmundry[19][20],Andhra_Pradesh,13,11,0
84255,7273604,27,9,single,rented,yes,Chemical_engineer,Faridabad,Haryana,9,14,0
29201,6702542,60,4,single,rented,no,Physician,Surendranagar_Dudhrej,Gujarat,4,10,0
64796,6530277,32,5,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,5,13,0
54462,1171901,57,10,single,norent_noown,yes,Financial_Analyst,Buxar[37],Bihar,9,12,0
47082,2773533,26,6,single,rented,no,Chemical_engineer,Belgaum,Karnataka,3,12,0
28312,5875578,54,4,single,rented,yes,Technician,Orai,Uttar_Pradesh,4,14,0
69314,2180261,78,1,single,rented,yes,Analyst,Anantapuram[24],Andhra_Pradesh,1,12,0
11456,9506949,49,14,single,rented,yes,Civil_servant,Bellary,Karnataka,13,11,0
94329,5022817,58,6,single,rented,yes,Technology_specialist,"Khora,_Ghaziabad",Uttar_Pradesh,6,13,0
96876,5597223,74,8,single,rented,yes,Computer_operator,Ajmer,Rajasthan,3,14,0
64662,7055289,65,12,single,rented,no,Artist,Vellore,Tamil_Nadu,12,14,0
47989,7213058,50,12,single,rented,no,Army_officer,Amravati,Maharashtra,4,12,0
13469,1363933,45,14,single,rented,yes,Artist,Jehanabad[38],Bihar,4,10,0
76365,9493120,63,19,single,rented,no,Hotel_Manager,Nagercoil,Tamil_Nadu,12,11,0
92783,8497305,70,11,single,rented,no,Lawyer,Satna,Madhya_Pradesh,8,10,0
37512,1148139,27,9,single,rented,no,Statistician,Visakhapatnam[4],Andhra_Pradesh,5,14,1
92373,8356848,54,2,single,rented,no,Dentist,Nangloi_Jat,Delhi,2,12,1
22446,7198404,29,19,single,owned,yes,Graphic_Designer,Patiala,Punjab,6,14,0
49613,9224297,69,19,married,owned,yes,Designer,Bahraich,Uttar_Pradesh,11,14,0
81395,9685299,65,14,single,rented,no,Graphic_Designer,Jorhat,Assam,3,11,0
50445,4568179,22,14,single,rented,no,Chef,Silchar,Assam,11,11,0
87418,8978796,27,3,single,rented,no,Biomedical_Engineer,Ambarnath,Maharashtra,3,10,0
18315,3478269,28,2,single,rented,no,Software_Developer,Gopalpur,West_Bengal,2,13,0
7092,2377730,64,9,single,rented,no,Drafter,Patiala,Punjab,6,13,0
62131,1435004,50,2,single,rented,yes,Microbiologist,Kavali,Andhra_Pradesh,2,14,0
41626,1138928,46,0,single,rented,no,Scientist,Dharmavaram,Andhra_Pradesh,0,13,0
96561,3776388,30,13,single,rented,no,Engineer,Dibrugarh,Assam,6,14,0
67221,814828,72,2,single,rented,no,Lawyer,Madhyamgram,West_Bengal,2,11,0
780,7677453,49,12,single,rented,yes,Financial_Analyst,Firozabad,Uttar_Pradesh,3,11,0
92606,7429005,69,2,married,rented,no,Computer_hardware_engineer,Gandhidham,Gujarat,2,13,1
55359,2926190,71,0,single,rented,no,Physician,Bally,West_Bengal,0,14,0
27435,5484464,58,2,single,rented,yes,Technical_writer,Nanded,Maharashtra,2,12,0
13518,8553255,53,12,single,norent_noown,no,Civil_engineer,Bally,West_Bengal,12,10,0
18777,6123115,27,16,single,rented,no,Police_officer,Tiruchirappalli[10],Tamil_Nadu,10,11,1
70152,9340860,46,11,married,rented,no,Aviator,"Khora,_Ghaziabad",Uttar_Pradesh,11,10,0
18254,6565294,56,11,single,rented,no,Chemical_engineer,Baranagar,West_Bengal,11,14,0
66435,5127014,76,0,married,rented,no,Mechanical_engineer,Ulhasnagar,Maharashtra,0,13,0
26606,6062192,21,9,married,rented,no,Technology_specialist,Rajkot,Gujarat,7,13,0
98434,7783136,44,13,single,rented,no,Physician,Miryalaguda,Telangana,9,12,0
39545,926016,37,20,single,rented,no,Microbiologist,Guwahati,Assam,3,14,0
19039,9099898,63,13,single,rented,yes,Economist,Fatehpur,Uttar_Pradesh,11,13,0
4094,6646967,60,7,single,rented,no,Software_Developer,Gopalpur,West_Bengal,6,13,0
14984,4088166,40,7,single,rented,no,Architect,Dhule,Maharashtra,7,14,1
20260,6646967,60,7,single,rented,no,Software_Developer,Gopalpur,West_Bengal,6,13,0
84208,6821441,27,13,single,rented,no,Software_Developer,Silchar,Assam,7,11,0
96368,3423124,69,10,single,rented,yes,Air_traffic_controller,Kolhapur,Maharashtra,10,10,0
21316,5697725,46,0,single,rented,no,Surveyor,Burhanpur,Madhya_Pradesh,0,11,0
88633,8527776,54,2,single,rented,no,Lawyer,Nizamabad,Telangana,2,11,1
12478,2805867,36,13,single,rented,no,Politician,Bhavnagar,Gujarat,8,12,0
82102,968745,56,9,single,rented,no,Army_officer,Madanapalle,Andhra_Pradesh,5,14,0
25541,6119115,63,16,single,rented,no,Consultant,Vijayanagaram,Andhra_Pradesh,7,12,0
6666,7716276,50,16,single,rented,no,Army_officer,Bhusawal,Maharashtra,13,12,0
52042,6168755,78,19,single,owned,no,Hotel_Manager,Rewa,Madhya_Pradesh,11,10,0
97608,630441,37,4,single,rented,no,Secretary,Ranchi,Jharkhand,4,11,0
563,3859838,62,13,single,rented,yes,Graphic_Designer,Baranagar,West_Bengal,7,13,0
1683,8410806,31,13,single,rented,no,Civil_servant,Miryalaguda,Telangana,6,11,0
93597,9165973,37,14,single,norent_noown,yes,Dentist,Arrah,Bihar,11,11,0
31073,6732695,39,13,single,rented,no,Engineer,Jodhpur,Rajasthan,5,12,0
58056,3584197,58,11,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,11,10,0
48716,5616245,76,20,single,rented,yes,Surveyor,Kadapa[23],Andhra_Pradesh,13,13,0
19148,6247448,43,7,single,rented,no,Economist,Thrissur,Kerala,6,11,0
48143,737394,50,6,single,rented,no,Technology_specialist,Ongole,Andhra_Pradesh,4,12,0
97756,5885687,39,20,single,rented,no,Computer_hardware_engineer,Silchar,Assam,3,13,0
52344,4246856,76,0,single,rented,yes,Civil_engineer,Ahmedabad,Gujarat,0,10,1
47266,8521702,40,15,single,rented,yes,Software_Developer,Dharmavaram,Andhra_Pradesh,10,10,0
4802,5650786,64,0,single,rented,no,Dentist,Guntakal,Andhra_Pradesh,0,13,0
67519,1612818,79,10,single,rented,no,Lawyer,Sonipat,Haryana,10,11,1
18464,1929764,45,5,single,rented,no,Geologist,Firozabad,Uttar_Pradesh,3,12,1
47719,5666785,42,7,single,rented,no,Computer_hardware_engineer,Aurangabad,Maharashtra,7,12,0
95034,3727264,30,15,single,owned,no,Civil_engineer,Kirari_Suleman_Nagar,Delhi,10,10,0
92615,2513457,32,18,single,rented,yes,Petroleum_Engineer,Dibrugarh,Assam,9,10,0
22243,6239581,38,8,single,rented,yes,Air_traffic_controller,Thane,Maharashtra,8,13,0
43503,5817501,61,2,single,norent_noown,no,Hotel_Manager,Gangtok,Sikkim,2,10,0
25015,5456157,31,14,single,rented,no,Web_designer,Salem,Tamil_Nadu,9,14,0
93163,6430245,23,16,single,rented,yes,Comedian,Dhule,Maharashtra,11,11,0
95701,6777059,76,8,single,rented,no,Surgeon,Gandhidham,Gujarat,8,11,0
54549,6106749,43,9,single,rented,no,Physician,Pallavaram,Tamil_Nadu,9,13,0
48464,5448168,46,18,single,rented,no,Magistrate,Tadipatri,Andhra_Pradesh,6,10,0
36806,3611839,55,20,single,rented,no,Civil_servant,Aurangabad[39],Bihar,10,12,0
30603,4658830,45,11,single,rented,yes,Computer_hardware_engineer,Amroha,Uttar_Pradesh,8,10,0
98505,5570090,74,1,single,rented,no,Politician,Bardhaman,West_Bengal,1,11,0
56591,110437,41,8,single,rented,no,Police_officer,Gopalpur,West_Bengal,8,12,0
9857,7638090,54,6,single,rented,no,Engineer,Thoothukudi,Tamil_Nadu,6,11,0
626,333430,34,6,single,rented,yes,Army_officer,Kalyan-Dombivli,Maharashtra,6,11,0
59975,6251533,50,16,single,rented,yes,Design_Engineer,Adoni,Andhra_Pradesh,4,11,0
44146,4724398,78,6,single,owned,no,Statistician,Belgaum,Karnataka,3,11,0
40688,7985754,37,8,single,rented,no,Civil_engineer,Tirunelveli,Tamil_Nadu,6,14,0
34614,5178562,28,9,single,rented,no,Magistrate,Bulandshahr,Uttar_Pradesh,9,12,0
39282,8196418,61,15,single,owned,yes,Lawyer,Rajpur_Sonarpur,West_Bengal,5,12,0
31799,1598380,48,1,single,rented,yes,Computer_hardware_engineer,Jalandhar,Punjab,1,11,0
51144,4022253,53,6,single,rented,yes,Civil_engineer,Katihar,Bihar,6,10,0
69338,7797908,22,4,single,rented,yes,Official,Nagercoil,Tamil_Nadu,4,14,0
35324,9837427,47,10,single,rented,yes,Financial_Analyst,Uluberia,West_Bengal,10,13,0
66402,4499377,48,11,single,rented,no,Software_Developer,Gaya,Bihar,11,12,1
76168,294610,49,16,single,rented,no,Computer_hardware_engineer,Yamunanagar,Haryana,6,13,0
400,7497401,79,15,single,rented,yes,Comedian,Anand,Gujarat,4,10,0
44735,9464294,42,9,single,rented,no,Computer_hardware_engineer,Rewa,Madhya_Pradesh,5,10,0
47138,9482759,67,19,single,rented,no,Psychologist,Kulti,West_Bengal,12,12,1
97904,931078,57,19,single,rented,no,Chartered_Accountant,Bangalore,Karnataka,13,14,0
91898,1013313,32,16,single,rented,no,Geologist,Bulandshahr,Uttar_Pradesh,10,12,0
79322,7535330,27,17,single,rented,yes,Computer_hardware_engineer,Navi_Mumbai,Maharashtra,5,10,0
85879,9063924,47,19,single,rented,no,Engineer,Ambarnath,Maharashtra,9,11,0
33963,2045156,35,9,single,rented,yes,Firefighter,Jorhat,Assam,9,13,1
49952,1975538,40,9,single,rented,yes,Police_officer,Pondicherry,Puducherry,9,12,0
80780,8347246,66,17,single,rented,no,Software_Developer,Navi_Mumbai,Maharashtra,12,13,0
96454,281081,29,17,single,rented,no,Physician,Ambala,Haryana,6,13,0
56776,8939837,40,8,single,rented,no,Consultant,Noida,Uttar_Pradesh,5,11,0
31124,5282884,72,3,single,rented,no,Politician,Munger,Bihar,3,10,0
9646,4010697,31,2,single,rented,no,Police_officer,Berhampur,Odisha,2,10,0
66959,6135332,35,17,single,rented,no,Industrial_Engineer,Vellore,Tamil_Nadu,7,11,0
76957,7932994,57,18,single,rented,yes,Chemical_engineer,Bellary,Karnataka,12,11,0
88098,3915230,40,16,married,rented,yes,Computer_hardware_engineer,Vasai-Virar,Maharashtra,11,14,0
91114,6492131,24,1,single,rented,no,Fashion_Designer,Kolkata,West_Bengal,1,14,0
96616,1461789,69,13,single,norent_noown,no,Scientist,Chapra,Bihar,13,14,0
38071,6785181,32,11,single,rented,no,Drafter,Ujjain,Madhya_Pradesh,11,11,1
80307,4703291,68,11,single,rented,yes,Economist,Bihar_Sharif,Bihar,11,14,0
27712,3239090,68,17,single,owned,no,Comedian,Amravati,Maharashtra,13,11,0
32445,2966871,78,7,married,rented,no,Magistrate,Patna,Bihar,3,11,0
52013,4811867,41,18,married,rented,no,Civil_servant,Belgaum,Karnataka,10,10,0
47550,6426694,47,13,single,rented,no,Financial_Analyst,Guntakal,Andhra_Pradesh,8,12,0
1450,579762,48,20,single,rented,no,Consultant,Coimbatore,Tamil_Nadu,12,11,0
71178,6488070,71,10,single,rented,no,Financial_Analyst,Aurangabad[39],Bihar,10,13,0
21142,7273528,41,10,single,rented,no,Technical_writer,Sagar,Madhya_Pradesh,3,11,0
28332,8026974,23,20,single,rented,yes,Civil_servant,Chapra,Bihar,11,12,1
49658,1161702,28,4,married,rented,no,Librarian,Gandhinagar,Gujarat,4,14,0
35178,543441,39,14,single,rented,yes,Official,Raebareli,Uttar_Pradesh,11,11,0
4314,715648,33,0,single,rented,no,Psychologist,Visakhapatnam[4],Andhra_Pradesh,0,12,0
79904,6830726,29,20,married,rented,yes,Secretary,Rajkot,Gujarat,3,14,0
35840,2800327,50,6,single,rented,yes,Software_Developer,Morena,Madhya_Pradesh,6,10,1
35010,5978301,73,7,single,rented,yes,Aviator,Bhusawal,Maharashtra,7,11,0
18807,682554,57,9,single,rented,no,Financial_Analyst,Katni,Madhya_Pradesh,9,14,0
93318,5305500,38,3,single,rented,no,Politician,Aurangabad[39],Bihar,3,11,0
66234,3045248,50,1,single,rented,yes,Surveyor,Chinsurah,West_Bengal,1,14,0
15182,6767468,21,3,married,rented,no,Drafter,Raurkela_Industrial_Township,Odisha,3,11,0
94509,479548,43,7,single,rented,no,Politician,Howrah,West_Bengal,3,10,0
28164,6925358,73,19,single,rented,no,Air_traffic_controller,Navi_Mumbai,Maharashtra,3,12,0
34910,7497572,25,13,single,rented,yes,Designer,Malda,West_Bengal,8,14,0
18512,8426506,68,1,single,rented,yes,Biomedical_Engineer,Katni,Madhya_Pradesh,1,12,0
37547,8517978,58,7,single,rented,no,Chef,Kochi,Kerala,4,10,1
62331,4613126,65,18,single,rented,yes,Consultant,Hyderabad,Telangana,6,11,0
12140,9345456,29,0,single,rented,no,Technician,Yamunanagar,Haryana,0,12,0
1991,3867310,28,20,single,rented,no,Statistician,Rajpur_Sonarpur,West_Bengal,7,14,0
11273,7533473,70,12,single,norent_noown,yes,Software_Developer,Ambattur,Tamil_Nadu,4,14,0
28170,3006135,59,18,single,rented,no,Chartered_Accountant,Solapur,Maharashtra,6,10,0
61133,4621760,35,4,single,rented,no,Technical_writer,Kolkata,West_Bengal,4,13,0
46986,8136627,25,19,single,rented,no,Computer_operator,Nandyal,Andhra_Pradesh,8,14,0
90594,4986118,72,19,single,rented,yes,Geologist,Hospet,Karnataka,10,13,0
15728,9337591,72,16,single,rented,yes,Graphic_Designer,Siwan[32],Bihar,14,12,0
54486,1066119,69,16,single,rented,yes,Technician,Gorakhpur,Uttar_Pradesh,12,11,0
78025,9094830,45,19,single,rented,no,Scientist,Kumbakonam,Tamil_Nadu,5,12,0
76004,8160444,30,19,single,rented,no,Aviator,Korba,Chhattisgarh,10,12,0
30877,8397564,71,0,single,rented,no,Designer,Raebareli,Uttar_Pradesh,0,12,0
54830,9897868,43,17,single,rented,yes,Surgeon,Amaravati,Andhra_Pradesh,8,14,0
28628,5522087,58,4,single,rented,yes,Librarian,Chapra,Bihar,4,13,0
23744,8799564,36,19,single,rented,no,Statistician,Mangalore,Karnataka,7,13,0
32396,6245331,65,6,single,rented,no,Financial_Analyst,Eluru[25],Andhra_Pradesh,6,12,0
97839,9104150,70,14,single,rented,no,Technology_specialist,Hajipur[31],Bihar,11,10,0
87261,8057748,46,6,single,rented,yes,Geologist,Rajkot,Gujarat,4,11,1
4497,3862781,40,10,single,rented,no,Secretary,Jalgaon,Maharashtra,5,12,0
61863,2165988,58,14,single,owned,no,Statistician,Shimoga,Karnataka,6,13,0
43183,1885923,46,16,single,rented,no,Magistrate,Thanjavur,Tamil_Nadu,8,14,1
77309,8939486,35,8,single,rented,yes,Biomedical_Engineer,Durg,Chhattisgarh,8,14,0
96798,5964534,21,2,married,rented,no,Fashion_Designer,Jalandhar,Punjab,2,11,0
40175,6967997,30,5,single,rented,yes,Biomedical_Engineer,Belgaum,Karnataka,4,14,0
11616,6381365,67,11,single,rented,no,Surveyor,Ulhasnagar,Maharashtra,4,12,0
65702,5507871,72,5,married,rented,yes,Designer,Kulti,West_Bengal,5,10,0
43569,8918340,28,13,single,rented,no,Firefighter,Kalyan-Dombivli,Maharashtra,10,14,0
45848,72998,51,16,single,rented,no,Geologist,Purnia[26],Bihar,13,13,1
99920,66912,27,10,married,rented,no,Software_Developer,Jalandhar,Punjab,10,14,0
92716,3546473,39,5,single,rented,yes,Petroleum_Engineer,Udaipur,Rajasthan,3,10,0
94044,7268991,35,7,single,rented,yes,Technician,Amaravati,Andhra_Pradesh,7,10,0
48142,3259749,45,19,single,rented,no,Web_designer,Lucknow,Uttar_Pradesh,6,13,0
71865,4393965,47,5,single,rented,no,Scientist,Sri_Ganganagar,Rajasthan,5,14,0
75649,7002610,56,4,single,rented,no,Police_officer,Hyderabad,Telangana,4,12,0
52289,6614108,41,4,single,owned,yes,Surgeon,Naihati,West_Bengal,4,14,0
99140,3867310,28,20,single,rented,no,Statistician,Rajpur_Sonarpur,West_Bengal,7,14,0
89673,1116752,26,10,single,rented,yes,Graphic_Designer,Nandyal,Andhra_Pradesh,3,11,0
59478,8496659,59,12,single,rented,no,Army_officer,Karimnagar,Telangana,8,12,0
21082,7159752,60,18,single,rented,no,Architect,Bhilai,Chhattisgarh,3,13,1
84506,6517120,34,12,single,rented,no,Librarian,"Khora,_Ghaziabad",Uttar_Pradesh,4,14,0
78475,2549997,51,15,married,rented,no,Statistician,Faridabad,Haryana,13,14,1
38341,2359192,57,1,single,rented,no,Chartered_Accountant,Lucknow,Uttar_Pradesh,1,14,0
83514,6200661,40,3,single,rented,no,Psychologist,Orai,Uttar_Pradesh,3,10,0
43277,1122270,72,11,single,rented,no,Librarian,Cuttack,Odisha,5,12,0
23768,8435439,68,1,single,rented,no,Geologist,Kakinada,Andhra_Pradesh,1,14,1
80244,9066167,25,11,single,rented,no,Hotel_Manager,Jorhat,Assam,5,12,0
5115,7751078,24,5,single,rented,no,Microbiologist,Bhatpara,West_Bengal,5,11,0
36643,7907929,31,20,single,rented,no,Secretary,Pune,Maharashtra,12,11,0
10937,5653642,42,3,single,rented,no,Civil_engineer,Mumbai,Maharashtra,3,11,1
65656,848556,70,6,single,rented,yes,Hotel_Manager,New_Delhi,Delhi,6,10,0
69843,8458068,34,6,single,rented,no,Dentist,Ambattur,Tamil_Nadu,6,13,0
55573,3048347,36,17,single,rented,no,Air_traffic_controller,Bhatpara,West_Bengal,14,13,0
86831,8510110,49,15,single,rented,no,Statistician,Ranchi,Jharkhand,13,14,0
25,1065465,23,15,married,rented,no,Hotel_Manager,Miryalaguda,Telangana,4,12,0
70118,7126847,31,9,single,rented,no,Official,Jamalpur[36],Bihar,9,11,0
36986,6896303,25,7,single,rented,no,Police_officer,Bhubaneswar,Odisha,7,13,1
59350,6623263,22,4,single,rented,no,Designer,Adoni,Andhra_Pradesh,4,14,0
67189,2771449,59,6,single,rented,yes,Army_officer,Udaipur,Rajasthan,6,10,0
32627,5714288,44,0,single,rented,no,Chartered_Accountant,Bangalore,Karnataka,0,14,0
